SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.88270391,60,0,0.417732986,8830.0,5,0,1,0,0.0
1,0.9999999,32,0,0.056805272,4400.0,1,0,0,0,1.0
0,0.02269773,80,0,0.045460334,7852.0,3,0,0,0,0.0
1,0.9999999,46,1,0.553355867,4141.0,5,1,1,0,3.0
1,0.926688791,46,0,0.600690165,4056.0,9,0,1,0,2.0
0,0.294756011,59,0,0.563535912,4886.0,20,0,3,0,3.0
0,0.471731254,57,0,0.271027122,10212.0,30,0,1,0,3.0
1,0.099950025,28,1,0.110986127,2666.0,8,0,0,0,0.0
0,0.974075274,81,0,0.703217744,3200.0,7,0,1,0,1.0
0,0.447042874,43,1,0.550483172,3000.0,4,0,1,0,0.0
0,0.010888284,60,0,0.000442439,11300.0,1,0,0,0,0.0
0,0.483083217,54,0,0.41824172,5766.0,12,0,1,0,0.0
0,0.37037741,44,0,0.277144571,5000.0,6,0,0,0,0.0
0,0.9999999,69,0,0.0,5443.0,2,0,0,0,0.0
0,0.001074005,74,0,0.094181164,5000.0,9,0,0,0,0.0
1,0.415452818,45,2,0.233238111,5950.0,6,1,1,0,1.0
0,0.119770005,48,5,0.526239536,6211.0,13,0,1,1,2.0
0,0.097719837,49,0,0.093037777,3202.0,8,0,0,0,0.0
0,0.079623732,59,0,0.026319888,6420.0,5,0,1,0,0.0
1,0.302620913,54,1,0.085496712,8666.0,8,0,0,0,0.0
0,0.244216172,42,0,0.745106206,2400.0,6,0,1,0,0.0
1,0.418442006,50,3,0.955908741,3900.0,15,0,2,0,0.0
0,0.135921602,81,0,0.370530358,12500.0,8,0,2,0,0.0
0,0.000633174,48,0,0.0,6083.0,6,0,0,0,0.0
1,0.9999999,31,1,0.678390749,4150.0,3,2,3,3,1.0
1,0.92161148,42,3,0.180699989,8942.0,13,1,0,2,0.0
1,0.001986987,77,0,0.208261499,14500.0,10,0,1,0,0.0
0,0.000656515,67,0,0.001849797,8108.0,8,0,0,0,0.0
0,0.616248239,68,0,0.628865979,3200.0,11,0,1,0,0.0
1,0.9999999,39,0,0.288136949,12500.0,7,0,2,0,0.0
1,0.810750777,26,0,0.055737075,5202.0,3,0,0,1,1.0
1,0.916297975,37,0,0.601399767,6000.0,16,0,2,0,1.0
0,0.373565661,78,0,0.171856978,2600.0,8,0,0,0,0.0
0,0.272192828,23,0,0.012987013,1000.0,2,0,0,0,0.0
0,0.088133602,46,0,0.358186011,1300.0,10,0,0,0,4.0
0,0.007279709,46,0,0.2077196,9300.0,11,0,1,0,3.0
0,0.016877029,58,0,0.189306672,4600.0,23,0,2,0,0.0
0,0.354881706,72,0,0.298233922,3000.0,4,0,1,0,0.0
0,0.9999999,68,0,0.0,5443.0,0,0,0,0,0.0
1,0.972585273,43,4,0.445900911,4500.0,6,0,1,1,0.0
0,0.525849757,45,0,0.5476221,7800.0,9,0,2,0,2.0
0,0.184011097,59,0,0.298172411,11982.0,21,0,3,0,0.0
0,0.374843768,36,0,0.213478612,2477.0,6,0,0,0,0.0
1,0.9999999,35,0,0.237826394,2833.0,1,3,1,0,2.0
0,0.574386179,66,0,0.354751131,1104.0,12,0,0,0,0.0
0,0.007312271,50,0,0.068465767,2000.0,4,0,0,0,5.0
0,0.228617022,51,0,0.299383089,8266.0,13,0,2,0,4.0
1,0.767912147,54,1,0.303841229,7809.0,10,0,0,0,3.0
0,0.660974974,72,0,0.493389623,9000.0,8,0,1,0,0.0
0,0.30839173,63,0,0.482811436,5875.0,9,0,2,0,0.0
0,0.016555768,39,0,0.00909909,10000.0,10,0,0,0,0.0
1,0.0,39,0,0.232806555,6833.0,9,0,1,0,1.0
0,0.038422211,46,0,0.206116276,8926.0,9,0,2,0,2.0
1,0.647721292,49,2,0.266565695,5281.0,8,1,0,0,1.0
0,0.107446161,38,0,0.549193365,4400.0,6,0,2,0,2.0
0,0.184188475,50,0,0.191829739,7000.0,21,0,0,0,4.0
1,0.0,67,0,0.275995575,1807.0,7,0,0,0,0.0
0,0.004484713,52,0,0.104836531,3700.0,5,0,0,0,0.0
0,0.143691442,33,0,0.170332902,8500.0,11,0,0,0,0.0
1,0.01557659,80,0,0.364702673,3665.0,11,0,2,0,1.0
1,0.739438649,42,0,0.06688502,5800.0,9,1,0,0,2.0
1,0.092877968,43,1,0.244604317,2640.0,8,1,0,0,0.0
0,0.479279638,64,0,0.413403199,3625.0,10,0,2,0,0.0
1,0.973005399,42,2,0.224948406,4360.0,7,0,0,3,2.0
1,0.9999999,56,0,0.421491914,3833.0,2,7,0,1,0.0
0,0.022989365,72,0,0.245959007,6000.0,14,0,1,0,0.0
0,0.185218399,61,1,0.118395637,8800.0,16,0,0,0,0.0
1,0.92704265,48,4,0.412820162,7300.0,7,0,2,2,1.0
0,0.237743904,44,0,0.894919404,4900.0,13,0,2,0,1.0
0,0.017134002,67,0,0.005013193,3789.0,10,0,0,0,0.0
0,0.149566087,54,0,0.42582897,4583.0,6,0,1,0,0.0
1,0.767116442,52,1,0.721561969,5300.0,12,3,2,4,1.0
0,0.0,55,0,0.27383565,4100.0,2,0,1,0,0.0
1,0.945091514,62,2,0.937250428,1752.0,5,0,1,0,0.0
1,0.9999999,48,0,0.0,5443.0,0,1,0,0,0.0
1,0.712220762,41,0,0.362212596,3000.0,9,1,0,0,3.0
0,0.002533291,63,0,0.355511136,3501.0,10,0,2,0,0.0
1,0.339299525,41,0,0.419373112,5295.0,5,0,1,0,3.0
0,0.014921929,55,0,0.000668807,7475.0,1,0,0,0,0.0
0,0.0,47,0,0.218372599,5050.0,5,0,1,0,1.0
0,0.707129901,33,1,0.503812023,8000.0,12,0,2,0,1.0
0,0.34768068,73,1,0.43561705,4480.0,8,1,1,0,3.0
1,0.40185568,37,3,0.306461692,8000.0,14,0,2,0,2.0
1,0.254685133,47,0,0.291454012,9208.0,7,0,2,0,0.0
1,0.9999999,40,3,0.6109507,9350.0,9,0,4,0,1.0
1,0.9999999,59,0,0.0,5443.0,0,0,0,0,0.0
0,0.454694768,68,0,0.351751722,13500.0,23,0,2,0,0.0
1,0.72745825,44,3,0.778059428,7100.0,8,0,1,1,3.0
0,0.75772165,56,0,0.257044174,5500.0,6,0,2,0,1.0
1,0.9999999,28,2,0.270331667,2200.0,7,1,0,0,0.0
0,0.072500891,63,0,0.712930012,5057.0,17,0,3,0,1.0
0,0.176674972,58,1,0.210522268,13000.0,6,0,1,0,2.0
1,0.366257545,51,1,0.701504611,6180.0,14,0,2,0,0.0
0,0.172545686,69,0,0.471293916,3500.0,10,0,2,0,0.0
0,0.056689342,35,0,0.098693759,6200.0,6,0,0,0,2.0
1,0.9999999,51,0,0.004142265,7000.0,1,0,0,1,0.0
0,0.001215236,90,0,1.0,5443.0,9,0,0,0,0.0
0,0.0,47,0,0.172892093,9155.0,7,0,1,0,2.0
0,0.056805507,81,0,0.276778063,3500.0,6,0,2,0,0.0
0,0.0,54,1,0.069992136,8900.0,9,0,0,0,0.0
1,0.714607337,53,3,0.292598201,11226.0,12,0,1,2,4.0
0,0.075655331,51,0,0.22703716,9068.0,10,0,1,0,3.0
1,0.9999999,34,0,0.0,2494.0,0,0,0,0,2.0
1,0.624175946,54,0,0.568947368,5699.0,10,0,4,0,0.0
1,0.9999999,40,2,0.434666667,1499.0,2,1,0,0,1.0
0,0.365533691,51,0,0.453910402,6584.0,10,0,1,0,0.0
1,0.657848668,52,1,0.533240997,2165.0,4,2,1,1,1.0
0,0.558882321,49,0,0.487111699,9077.0,18,0,1,0,3.0
1,0.9999999,39,0,0.106679035,2155.0,1,2,0,0,3.0
0,0.188175842,37,0,0.12696377,6237.0,12,0,0,0,3.0
1,0.75669905,47,2,0.730104502,4975.0,9,0,2,0,0.0
0,0.017597979,80,0,0.382713527,4893.0,16,0,3,0,0.0
0,0.528254379,75,1,0.861025188,4525.0,9,0,1,0,0.0
0,0.040533311,69,0,0.397148009,6100.0,7,0,1,0,0.0
1,0.056984456,75,1,0.310189203,5760.0,14,0,1,0,0.0
1,0.0,46,0,0.129288054,5800.0,6,0,1,0,0.0
0,0.026966416,40,0,0.268170873,11212.0,8,0,1,0,2.0
1,0.9999999,58,0,0.023353573,2140.0,1,0,0,0,0.0
0,0.9999999,51,0,0.067780873,14000.0,2,0,1,0,0.0
1,0.547672616,57,0,0.337865941,6250.0,8,0,1,0,1.0
1,0.978315875,44,3,0.469540769,6401.0,24,0,1,0,3.0
1,0.511912485,36,0,0.690903215,6188.0,11,0,2,1,2.0
1,0.54965865,39,0,0.545828716,6316.0,22,0,2,0,1.0
0,0.013146464,48,0,0.167966407,3333.0,7,0,0,0,1.0
1,0.649591242,37,1,0.218187559,9500.0,7,0,1,0,2.0
0,0.562700965,57,3,0.387024609,9833.0,14,0,1,1,0.0
1,0.0731158,57,0,0.254553246,14000.0,12,0,3,0,0.0
0,0.059313562,24,0,0.001954652,2557.0,2,0,0,0,0.0
0,0.583916968,75,0,0.177616927,7183.0,9,0,1,0,1.0
0,0.169094544,50,1,0.004854369,3501.0,3,0,0,1,0.0
1,0.9999999,56,0,0.198698393,4916.0,3,0,0,0,4.0
1,0.219540066,55,0,0.698945091,3696.0,14,0,2,1,0.0
0,0.089205574,31,0,0.054789042,5000.0,4,0,0,0,0.0
1,0.9999999,44,0,0.064138842,5300.0,1,1,0,0,2.0
1,0.342729264,52,3,0.366497296,6100.0,7,1,2,0,1.0
0,0.004062437,87,0,0.001627528,4300.0,5,0,0,0,0.0
1,0.021998977,45,0,0.16162707,8333.0,5,2,1,0,2.0
1,0.9999999,24,1,0.013539652,1550.0,0,3,0,0,1.0
1,0.9999999,37,0,0.0,1738.0,3,0,0,0,0.0
0,0.004548532,44,0,0.302436635,8166.0,6,0,1,0,3.0
1,0.52710085,50,3,0.467539553,5498.0,15,1,1,1,1.0
1,0.45020701,45,1,0.872130686,7100.0,15,0,3,0,0.0
1,0.989933342,36,1,0.40868406,5250.0,15,0,1,0,2.0
1,0.205253872,55,1,0.255372314,2000.0,3,0,0,1,2.0
0,0.067738179,47,1,0.090685811,5292.0,13,0,0,0,1.0
1,0.009203857,79,0,0.046707613,7000.0,9,0,0,0,1.0
0,0.097287288,45,0,0.338621517,7500.0,12,0,1,0,0.0
1,0.0,33,1,0.208226221,3500.0,5,0,0,0,4.0
0,0.9999999,63,0,0.0,3363.0,0,0,0,0,0.0
0,0.857978551,55,0,0.473505299,5000.0,9,0,1,0,1.0
1,0.608163745,56,5,0.530049468,9500.0,9,1,1,0,0.0
1,0.748652685,37,2,0.625495685,8573.0,12,0,2,0,0.0
0,0.010383629,77,0,0.001722865,8125.0,5,0,0,0,0.0
0,0.037921257,59,0,0.05221062,4500.0,5,0,0,0,2.0
1,0.0,40,2,0.338251248,4608.0,8,1,1,0,0.0
1,0.9999999,44,0,0.0,6500.0,0,8,0,0,1.0
0,0.610959269,46,0,0.292151809,11250.0,4,0,3,0,2.0
1,0.01687466,56,0,0.009996002,2500.0,15,0,0,0,0.0
0,0.79194276,44,4,0.59757827,9166.0,13,0,1,2,1.0
1,0.639439567,49,3,0.919364106,5220.0,10,2,1,0,3.0
0,0.0,57,0,0.629122192,6276.0,11,0,2,0,1.0
0,0.069857251,65,0,0.010189506,10500.0,4,0,0,0,0.0
0,0.0,25,1,0.114516129,3099.0,2,0,0,0,0.0
1,0.219554611,47,1,0.1856018,8000.0,3,0,1,0,2.0
0,0.895569758,53,0,0.474004521,5750.0,12,0,2,0,0.0
0,0.096536409,66,0,0.310991637,8369.0,15,0,2,0,2.0
1,0.379124175,65,0,0.219862586,1600.0,3,0,0,0,0.0
0,0.03945001,60,0,0.309022468,8500.0,7,0,1,0,2.0
1,0.991471253,59,2,0.274056416,12584.0,14,0,1,1,0.0
0,0.044600705,39,0,0.293125443,7054.0,8,0,2,0,1.0
1,0.207983361,27,1,0.084158416,1615.0,3,1,0,0,0.0
1,0.406487403,35,0,0.339251853,5800.0,6,0,1,0,0.0
0,0.102641021,54,0,0.184017279,2314.0,13,0,0,0,0.0
1,0.003453113,59,3,0.304647635,7250.0,7,0,1,1,0.0
1,0.9999999,36,0,0.077479779,2348.0,2,0,0,2,5.0
1,0.496167093,28,0,0.394295302,2383.0,8,0,0,1,1.0
1,0.951108889,28,0,0.482019064,4615.0,11,0,0,0,3.0
0,0.783577998,51,0,0.759387139,4633.0,15,0,2,0,2.0
0,0.247857328,25,1,0.115561118,4793.0,7,0,0,0,1.0
0,0.037520236,44,0,0.220424915,8283.0,4,0,1,0,2.0
1,0.44584215,47,3,0.537244694,9987.0,14,0,2,0,2.0
0,0.024681444,63,0,0.008993817,5336.0,6,0,0,0,0.0
1,0.508251362,54,4,0.82712916,3545.0,13,0,0,1,3.0
0,0.063815816,59,0,0.139674379,3500.0,9,0,0,0,1.0
1,0.149764181,28,0,0.303431505,3700.0,12,0,1,0,0.0
1,0.9999999,50,1,0.964087375,2700.0,2,1,1,1,5.0
0,0.009548342,42,0,0.298290874,3100.0,10,0,1,0,0.0
1,0.435672934,55,1,0.322100789,6587.0,9,1,2,0,1.0
1,0.9999999,49,2,0.780982906,4679.0,6,4,2,3,1.0
0,0.9999999,21,0,0.0,1200.0,0,0,0,0,0.0
1,0.798898072,70,0,0.150670355,4698.0,3,0,0,1,0.0
0,0.016059438,62,0,0.194893093,6500.0,8,0,1,0,0.0
1,0.790105224,40,0,0.28287076,3566.0,11,0,0,0,1.0
0,0.209174343,47,0,0.187509036,6916.0,18,0,0,0,0.0
0,0.411821894,34,0,0.229577042,10000.0,7,0,2,0,0.0
1,0.437767424,32,0,0.74970344,5900.0,11,0,3,0,1.0
0,0.479734692,45,0,0.198370572,8100.0,11,0,0,0,0.0
0,0.079269845,32,0,0.365817681,10168.0,10,0,2,0,0.0
1,0.034524497,57,2,0.108789121,10000.0,8,0,0,0,0.0
0,0.001030875,75,0,0.0,6753.0,2,0,0,0,1.0
0,0.413411545,47,1,0.10775138,12500.0,7,0,1,0,3.0
1,0.122221498,33,0,0.242651657,3197.0,7,0,0,0,0.0
1,0.949236022,57,3,0.521766429,14333.0,15,0,3,1,1.0
1,0.9999999,34,1,0.241610738,4916.0,1,3,0,1,0.0
0,0.630407174,47,0,0.599593871,5416.0,5,0,2,0,0.0
0,0.276265078,72,0,0.332223147,1200.0,5,0,0,0,0.0
1,0.954914167,38,1,0.483375959,2736.0,4,2,1,2,0.0
1,0.814558059,48,2,0.800799467,1500.0,3,3,0,0,0.0
1,0.595641733,40,0,0.072909011,6802.0,8,0,0,1,5.0
0,0.002074948,80,0,0.00159936,2500.0,9,0,0,0,0.0
0,0.071182612,73,0,0.605678864,5000.0,8,0,2,0,1.0
0,0.168289934,76,0,0.120208936,14166.0,10,0,2,0,0.0
1,0.9430539,60,0,0.337521956,7400.0,9,0,1,0,2.0
1,0.446267499,61,0,0.03583169,9125.0,3,0,0,0,0.0
0,0.03875394,57,0,0.119299621,7652.0,5,0,1,0,0.0
1,0.934374143,67,1,0.735373473,14083.0,22,0,2,0,1.0
0,0.0,53,0,0.255506013,7400.0,8,0,1,0,0.0
0,0.009264811,49,0,0.407883462,3500.0,13,0,0,0,0.0
0,0.477347482,49,0,0.341397329,10333.0,15,0,2,0,0.0
1,0.717712915,59,1,0.657590939,4590.0,9,0,1,0,1.0
1,0.739907884,37,4,0.349766888,10080.0,14,0,1,0,1.0
0,0.222918462,46,1,0.226949403,7450.0,5,0,2,0,4.0
0,0.084459837,31,1,0.30578977,3557.0,6,0,1,1,5.0
0,0.103806871,55,0,0.333754004,10300.0,14,0,2,0,0.0
1,0.171965607,52,0,0.33391132,4036.0,3,0,1,0,2.0
0,0.0,72,0,0.056591975,9594.0,5,0,1,0,0.0
0,0.391214634,39,1,0.287181335,11100.0,8,0,2,0,2.0
1,0.781243751,47,0,0.362755888,4542.0,7,0,1,0,1.0
0,0.9999999,47,0,0.137904067,3835.0,1,0,0,0,2.0
1,0.165682403,57,0,0.301222028,6300.0,18,0,2,0,2.0
0,0.105605514,73,0,0.037784828,6933.0,11,0,0,0,1.0
0,0.40791688,81,0,0.371791045,6699.0,13,0,1,0,0.0
0,0.466392453,68,0,0.211814235,7600.0,9,0,1,0,0.0
0,0.031843278,70,0,0.210903603,5300.0,18,0,1,0,1.0
0,0.083890696,54,0,0.378803878,10416.0,14,0,2,0,1.0
0,0.480038973,54,0,0.4505045,11000.0,8,0,2,0,1.0
1,0.289893874,41,0,0.468839885,7300.0,6,0,1,0,3.0
0,0.358604541,38,0,0.296379807,7982.0,8,0,0,0,2.0
0,0.200305518,61,0,0.284171076,9071.0,19,0,2,0,1.0
1,0.004289295,28,0,0.003633061,1100.0,5,0,0,0,0.0
0,4.27e-05,53,0,0.215078107,8833.0,10,0,1,0,0.0
1,0.0,55,0,0.208346919,9200.0,7,0,1,0,1.0
0,0.545313855,51,0,0.463817023,8000.0,22,0,2,0,1.0
0,0.064771661,60,0,0.259104228,7166.0,19,0,1,0,0.0
1,0.030300997,47,0,0.008247938,4000.0,6,0,0,0,0.0
0,0.031461335,26,0,0.007821229,894.0,2,0,0,0,0.0
1,0.510906498,44,0,0.160486626,12000.0,12,0,2,0,1.0
1,0.846555097,28,0,0.609770688,5014.0,9,0,2,1,0.0
0,0.525488756,29,0,0.346627566,5114.0,12,0,1,0,1.0
0,0.9999999,21,98,0.0,2000.0,0,98,0,98,0.0
0,0.9999999,41,0,0.0,5443.0,0,1,0,0,0.0
0,0.9999999,55,1,0.105694153,5250.0,0,1,0,1,0.0
0,0.318773025,36,0,0.225925276,5700.0,4,0,1,0,2.0
1,0.900458142,26,1,0.082566462,3911.0,7,0,0,1,0.0
1,0.330167555,62,0,0.593351662,4000.0,8,0,2,0,0.0
0,0.9999999,47,0,0.465267783,13200.0,7,0,3,0,1.0
0,0.008873461,36,0,0.568638984,8500.0,8,0,1,0,1.0
1,0.9999999,48,0,0.261904762,2015.0,1,3,1,0,0.0
0,0.092295385,55,0,0.620952097,6700.0,5,0,2,0,0.0
0,0.17160365,32,0,0.261156329,7125.0,9,0,1,0,3.0
1,0.029308142,57,0,0.644702437,9560.0,19,0,6,0,0.0
0,0.014174482,74,0,0.037446286,3257.0,9,0,0,0,1.0
0,0.0,55,0,0.369192131,7166.0,7,0,3,0,1.0
0,0.096641813,74,0,0.025874743,3400.0,4,0,0,0,0.0
1,0.994005994,49,2,0.061508368,4600.0,5,1,0,0,0.0
1,0.9999999,45,0,0.0,3000.0,0,1,0,0,0.0
0,0.015848473,61,0,0.20887698,8583.0,7,0,2,0,0.0
0,0.760956175,39,0,0.253258845,1610.0,3,0,0,1,0.0
1,0.036273324,50,0,0.206745581,6166.0,5,0,1,0,3.0
0,0.059529365,63,0,0.761408083,2300.0,8,0,1,0,1.0
0,0.087716728,64,0,0.290064596,3250.0,13,0,1,0,0.0
1,0.012715073,52,0,0.145931718,12916.0,12,0,2,1,0.0
0,0.9999999,24,0,0.076769292,2500.0,1,0,0,0,2.0
0,0.064810812,47,0,0.436292995,8750.0,8,0,2,0,1.0
0,0.764815679,49,1,0.410558944,10000.0,4,0,2,0,0.0
0,0.066611829,34,0,0.206383489,8333.0,5,0,1,0,0.0
1,0.617523322,39,0,0.50032113,4670.0,12,0,1,0,0.0
1,0.04479888,62,0,0.630415026,3300.0,6,0,2,0,0.0
0,0.0,45,0,0.166162865,10916.0,6,0,1,0,3.0
1,0.910584194,37,0,0.408966148,7650.0,11,0,2,0,2.0
0,0.008695391,63,0,0.002050756,3900.0,2,0,0,0,0.0
0,0.127056219,28,0,0.037677816,2600.0,5,0,0,0,0.0
0,0.504922471,25,0,0.064374543,4100.0,8,0,0,0,0.0
0,0.023758304,39,0,0.819672131,2500.0,10,0,1,0,0.0
1,0.774225774,62,3,0.80062098,4508.0,9,3,2,3,0.0
0,0.114819027,43,0,0.504373907,4000.0,7,0,2,0,3.0
0,0.677717099,53,1,0.257474342,2240.0,8,1,0,0,0.0
0,0.075650259,44,0,0.168957761,4000.0,8,0,0,0,4.0
0,0.130920452,59,0,0.049105655,9000.0,5,0,0,0,1.0
0,0.045516721,40,0,0.090355422,11000.0,12,0,0,0,3.0
1,0.415452818,45,2,0.233238111,5950.0,6,1,1,0,1.0
1,0.9999999,27,0,0.0,5443.0,1,0,0,0,0.0
0,0.108978204,75,0,0.424175824,2274.0,5,0,1,0,0.0
0,0.321278956,53,0,0.730412652,5500.0,16,0,2,0,4.0
1,0.849620051,65,1,0.811621368,3200.0,8,0,2,1,0.0
1,0.496167093,28,0,0.394295302,2383.0,8,0,0,1,1.0
0,0.9999999,29,0,0.390371783,2097.0,4,0,0,0,1.0
1,0.417394064,32,3,0.171027552,5770.0,7,3,0,3,1.0
0,0.001394065,50,1,0.281088189,12166.0,13,0,1,0,3.0
1,0.9999999,45,1,0.133371385,5255.0,1,0,0,0,1.0
0,0.270838721,46,0,0.340667875,7725.0,6,0,2,0,3.0
0,0.0,82,0,0.435102041,2449.0,5,0,1,0,0.0
1,0.79314085,43,1,0.431642089,4000.0,7,1,1,1,1.0
1,0.629914664,66,1,0.587872892,3083.0,14,0,1,0,0.0
0,0.02669172,65,0,0.153416496,5370.0,10,0,1,0,0.0
0,0.61342054,38,0,0.406455298,3500.0,11,0,0,0,3.0
0,0.875062469,29,0,0.510204082,2400.0,3,0,1,0,0.0
0,0.024931671,39,0,0.555737705,4879.0,6,0,3,0,2.0
0,0.073245022,37,0,0.501428377,7350.0,9,0,3,0,0.0
1,0.886697983,50,0,0.590842167,6791.0,13,0,2,0,4.0
0,0.099151304,45,0,0.143570537,800.0,3,0,0,0,2.0
0,0.103934315,45,0,0.197795154,7800.0,10,0,1,0,0.0
0,0.147217056,46,0,0.331761868,9120.0,6,0,1,0,3.0
0,0.199211155,87,1,0.303633649,2008.0,11,0,0,1,0.0
1,0.9999999,24,0,0.117773019,1400.0,6,3,0,0,0.0
1,0.9999999,35,1,0.0,3600.0,4,0,0,0,0.0
0,0.9999999,79,0,0.204855491,4324.0,1,0,0,0,0.0
1,0.678937558,29,1,0.386050644,2250.0,4,0,0,0,4.0
1,0.404830583,38,0,0.330815374,4500.0,16,0,0,0,2.0
0,0.305059888,53,2,0.585921877,7500.0,13,0,3,0,3.0
0,0.171892746,53,0,0.288995543,5833.0,7,0,2,0,1.0
0,0.150281881,32,0,0.362439593,6000.0,10,0,2,0,0.0
1,0.9999999,48,2,0.219304773,9406.0,3,4,1,0,3.0
1,0.234859354,47,1,0.32642487,1350.0,11,0,0,0,3.0
0,0.397200933,36,1,0.226950355,2960.0,4,0,0,0,4.0
1,0.015720839,87,0,0.002464403,3651.0,6,0,0,0,0.0
1,0.990351482,24,0,0.048206937,1700.0,6,0,0,0,0.0
1,0.729821063,33,0,0.169089518,2613.0,9,0,0,0,2.0
1,0.9999999,36,0,0.11001142,2626.0,1,1,0,1,0.0
0,0.530389663,58,0,0.53974298,2100.0,7,0,0,0,0.0
0,0.012727032,85,0,0.010905125,1833.0,6,0,0,0,0.0
1,0.017759645,84,0,0.00519896,5000.0,6,0,0,0,0.0
1,0.906382811,35,0,0.411655478,7000.0,6,0,1,0,0.0
1,0.058389031,70,0,0.174603175,14300.0,17,0,2,0,1.0
1,0.661004193,30,0,0.147498505,5016.0,7,0,0,0,1.0
0,0.0,50,0,0.32260228,8945.0,9,0,1,0,3.0
0,0.037704622,55,0,0.130811531,6000.0,14,0,0,0,0.0
1,0.9999999,32,0,0.006731051,3416.0,1,0,0,0,3.0
1,0.9999999,57,3,0.499349429,6916.0,4,1,1,0,0.0
0,0.001496395,43,4,0.492458005,5833.0,8,1,1,3,0.0
1,0.9999999,28,1,0.252291576,2290.0,5,2,0,0,1.0
1,0.0,28,0,0.008972268,2451.0,1,0,0,0,0.0
0,0.317940366,49,1,0.668158224,5586.0,14,0,1,0,1.0
1,0.868894602,32,3,0.359687428,4350.0,8,1,0,2,0.0
0,0.360310557,55,0,0.935688104,3000.0,17,0,1,0,0.0
1,0.9999999,35,1,0.355086372,2083.0,10,0,0,0,2.0
0,0.9999999,48,0,0.0,800.0,2,0,0,0,2.0
0,0.085661908,44,0,0.945840555,2307.0,8,0,2,0,0.0
1,0.725025271,54,1,0.742984205,6520.0,10,0,2,0,1.0
0,0.172465221,41,3,0.637827445,4160.0,19,0,2,0,2.0
1,0.495252374,33,3,0.132759823,4300.0,3,1,0,0,0.0
0,0.029639329,67,0,0.098450775,2000.0,3,0,1,0,0.0
1,0.751730621,48,5,0.308338332,1666.0,13,0,0,0,2.0
1,0.148359141,80,0,0.682456558,4200.0,11,1,4,1,0.0
1,0.84236832,26,2,0.043304464,1500.0,3,0,0,1,0.0
0,0.04223066,56,0,0.214678532,10000.0,7,0,1,0,0.0
0,0.022029193,55,0,0.005364545,4100.0,5,0,0,2,0.0
0,0.093158263,63,0,0.361755802,3963.0,4,0,1,0,0.0
1,0.038361696,47,5,0.297517029,4550.0,7,0,1,0,3.0
1,0.043296127,52,0,0.773168184,6700.0,6,0,2,0,0.0
1,0.9999999,30,2,0.220915842,1615.0,3,1,0,0,1.0
0,0.015656005,60,0,0.150904091,12000.0,7,0,2,0,1.0
1,0.088828398,35,0,0.335305391,12000.0,9,0,1,0,0.0
0,0.049987503,74,0,0.000553812,10833.0,2,0,0,0,0.0
1,0.718657382,55,0,0.705937354,12833.0,9,0,2,0,0.0
0,0.0,46,0,0.627102355,2080.0,6,0,2,0,2.0
0,0.055944056,73,0,0.228628562,6000.0,10,0,1,0,0.0
0,0.052170581,69,0,0.32185504,3600.0,14,0,2,0,0.0
1,0.061220155,62,0,0.443827809,6666.0,7,0,1,0,3.0
1,0.022324442,74,0,0.745848865,2950.0,9,1,2,0,0.0
1,0.9999999,31,0,0.102179564,5000.0,1,0,0,0,0.0
0,0.523570467,40,0,0.152938343,8303.0,7,0,1,0,2.0
0,0.137803802,34,0,0.059993514,9250.0,7,0,0,0,1.0
1,0.872221703,55,2,0.42193087,7550.0,5,0,2,0,0.0
1,0.641476446,39,1,0.623857956,5800.0,11,0,1,0,0.0
1,0.855532652,33,1,0.301674581,4000.0,10,0,0,0,3.0
0,0.726629052,34,1,0.328459289,6496.0,7,0,1,0,3.0
1,0.997827032,32,0,0.318729785,3400.0,6,1,1,0,0.0
0,0.124561217,46,0,0.168332667,2500.0,13,0,0,0,0.0
1,0.143193178,24,3,0.222118088,3200.0,3,0,1,1,2.0
1,0.9999999,57,0,0.293761357,1650.0,3,0,0,0,1.0
0,0.040035554,71,0,0.111080255,3600.0,6,0,0,0,0.0
1,0.813086133,37,2,0.216222702,4166.0,3,1,0,0,3.0
1,0.760609678,58,0,0.479721622,12500.0,12,0,1,0,0.0
1,0.9999999,43,2,0.801427934,2240.0,4,2,1,1,0.0
0,0.002631524,43,0,0.133738278,9383.0,4,0,2,0,1.0
0,0.024145164,36,0,0.003181095,4400.0,3,0,0,0,0.0
0,0.019330112,41,1,0.357919385,5978.0,5,0,1,1,4.0
0,0.028488256,40,0,0.376597071,6417.0,14,0,1,0,1.0
1,0.108318313,40,0,0.195698273,3300.0,12,0,0,0,1.0
1,0.9999999,34,1,0.282810341,5066.0,4,0,1,0,3.0
1,0.638766213,37,0,0.227444475,10850.0,12,0,2,0,3.0
0,0.012865809,40,0,0.207430856,6001.0,4,0,1,0,0.0
0,0.35903907,50,0,0.323219088,14500.0,7,0,2,0,2.0
0,0.023289253,57,0,0.009278515,6250.0,5,0,0,0,0.0
0,0.572193786,76,0,0.19088017,6600.0,4,0,1,0,0.0
0,0.9999999,23,0,0.32967033,1000.0,2,0,0,0,0.0
